source_file,line,source_name,source_url,canonical_id,disposition,reason
devopstools_final.md,344,Woodpecker CI,https://woodpecker-ci.org/,woodpecker-ci,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,68,Woodpecker CI,https://woodpecker-ci.org/,woodpecker-ci,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,637,Wozz,https://wozz.io/index.html,wozz,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,141,Wozz,https://wozz.io/index.html,wozz,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,973,1Password Connect,https://www.1password.dev/connect,1password-connect,kept,Canonical occurrence retained
devopstools_final.md,964,RITA,https://www.activecountermeasures.com/free-tools/rita/,rita,kept,Canonical occurrence retained
devopstools_final.md,401,Activepieces,https://www.activepieces.com/,activepieces,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,160,Activepieces,https://www.activepieces.com/,activepieces,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1230,AGENTMEMORY,https://www.agent-memory.dev/,agentmemory,kept,Canonical occurrence retained
devopstools_final.md,839,Aikido,https://www.aikido.dev/,aikido,kept,Canonical occurrence retained
devopstools_final.md,1212,AITMPL Agents,https://www.aitmpl.com/agents,aitmpl-agents,kept,Canonical occurrence retained
9_AI-MLOps/README.md,40,AITMPL Agents,https://www.aitmpl.com/agents,aitmpl-agents,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,228,Alpine Linux,https://www.alpinelinux.org/,alpine-linux,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,130,Alpine Linux,https://www.alpinelinux.org/,alpine-linux,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,194,Ansible,https://www.ansible.com/,ansible,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,68,Ansible,https://www.ansible.com/,ansible,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,786,Apptio Cloudability,https://www.apptio.com/products/cloudability/,apptio-cloudability,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,77,Apptio Cloudability,https://www.apptio.com/products/cloudability/,apptio-cloudability,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,800,Kubecost (Apptio),https://www.apptio.com/products/kubecost/,kubecost-apptio,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,87,Kubecost (Apptio),https://www.apptio.com/products/kubecost/,kubecost-apptio,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,841,Arnica,https://www.arnica.io/,arnica,kept,Canonical occurrence retained
devopstools_final.md,1030,Artillery,https://www.artillery.io/,artillery,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,9,Artillery,https://www.artillery.io/,artillery,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,311,Bamboo,https://www.atlassian.com/software/bamboo,bamboo,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,10,Bamboo,https://www.atlassian.com/software/bamboo,bamboo,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,312,Bitbucket Pipelines,https://www.atlassian.com/software/bitbucket/features/pipelines,bitbucket-pipelines,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,12,Bitbucket Pipelines,https://www.atlassian.com/software/bitbucket/features/pipelines,bitbucket-pipelines,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1022,Confluence,https://www.atlassian.com/software/confluence,confluence,kept,Canonical occurrence retained
devopstools_final.md,1023,Jira,https://www.atlassian.com/software/jira,jira,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,4,Jira,https://www.atlassian.com/software/jira,jira,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,121,Azure DevOps Labs,https://www.azuredevopslabs.com/,azure-devops-labs,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,42,Azure DevOps Labs,https://www.azuredevopslabs.com/,azure-devops-labs,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,122,Azure Mastery,https://www.azurekt.com/,azure-mastery,kept,Canonical occurrence retained
devopstools_final.md,1304,Barbara,https://www.barbara.tech/,barbara,kept,Canonical occurrence retained
10_Miscellaneous/README.md,52,Barbara,https://www.barbara.tech/,barbara,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1305,BMC Control-M,https://www.bmc.com/it-solutions/control-m.html,bmc-control-m,kept,Canonical occurrence retained
10_Miscellaneous/README.md,54,BMC Control-M,https://www.bmc.com/it-solutions/control-m.html,bmc-control-m,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,683,BorgBackup,https://www.borgbackup.org/,borgbackup,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,179,BorgBackup,https://www.borgbackup.org/,borgbackup,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1306,Brainboard,https://www.brainboard.co/,brainboard,kept,Canonical occurrence retained
10_Miscellaneous/README.md,56,Brainboard,https://www.brainboard.co/,brainboard,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1307,Braintrust,https://www.braintrust.dev/,braintrust,kept,Canonical occurrence retained
10_Miscellaneous/README.md,58,Braintrust,https://www.braintrust.dev/,braintrust,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,790,CloudHealth,https://www.broadcom.com/products/software/finops/cloudhealth,cloudhealth,kept,Canonical occurrence retained
devopstools_final.md,696,AppNeta,https://www.broadcom.com/products/software/network-management/appneta,appneta,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,5,AppNeta,https://www.broadcom.com/products/software/network-management/appneta,appneta,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1051,BrowserStack App Automate,https://www.browserstack.com/app-automate,browserstack-app-automate,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,27,BrowserStack App Automate,https://www.browserstack.com/app-automate,browserstack-app-automate,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,534,BunkerWeb,https://www.bunkerweb.io/,bunkerweb,kept,Canonical occurrence retained
devopstools_final.md,843,BunkerWeb,https://www.bunkerweb.io/,bunkerweb,merged,Merged by normalized canonical URL; provenance preserved
4_Kubernetes-Containers/README.md,73,BunkerWeb,https://www.bunkerweb.io/,bunkerweb,merged,Merged by normalized canonical URL; provenance preserved
6_Security/README.md,9,BunkerWeb,https://www.bunkerweb.io/,bunkerweb,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1130,Bunnyshell,https://www.bunnyshell.com/,bunnyshell,kept,Canonical occurrence retained
devopstools_final.md,698,Cacti,https://www.cacti.net/,cacti,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,6,Cacti,https://www.cacti.net/,cacti,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,929,Calico Cloud,https://www.calicocloud.io/home,calico-cloud,kept,Canonical occurrence retained
6_Security/README.md,61,Calico Cloud,https://www.calicocloud.io/home,calico-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,951,Cato Networks,https://www.catonetworks.com/,cato-networks,kept,Canonical occurrence retained
6_Security/README.md,78,Cato Networks,https://www.catonetworks.com/,cato-networks,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,931,Cedar Policy,https://www.cedarpolicy.com/en,cedar-policy,kept,Canonical occurrence retained
6_Security/README.md,63,Cedar Policy,https://www.cedarpolicy.com/en,cedar-policy,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,699,Centreon,https://www.centreon.com/,centreon,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,7,Centreon,https://www.centreon.com/,centreon,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,988,CertMate,https://www.certmate.org/,certmate,kept,Canonical occurrence retained
6_Security/README.md,98,CertMate,https://www.certmate.org/,certmate,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,847,Chainguard,https://www.chainguard.dev/,chainguard,kept,Canonical occurrence retained
6_Security/README.md,13,Chainguard,https://www.chainguard.dev/,chainguard,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1308,Chapril Services,https://www.chapril.org/-services-.html,chapril-services,kept,Canonical occurrence retained
devopstools_final.md,196,Chef,https://www.chef.io/,chef,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,72,Chef,https://www.chef.io/,chef,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,152,Civo,https://www.civo.com/,civo,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,8,Civo,https://www.civo.com/,civo,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,318,CloudBees,https://www.cloudbees.com/,cloudbees,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,24,CloudBees,https://www.cloudbees.com/,cloudbees,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,789,CloudBolt Cloud Operations,https://www.cloudbolt.io/solutions/cloud-operations-and-data-center-operations/,cloudbolt-cloud-operations,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,79,CloudBolt Cloud Operations,https://www.cloudbolt.io/solutions/cloud-operations-and-data-center-operations/,cloudbolt-cloud-operations,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,300,CloudFuze,https://www.cloudfuze.com/,cloudfuze,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,228,CloudFuze,https://www.cloudfuze.com/,cloudfuze,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,791,CloudZero,https://www.cloudzero.com/,cloudzero,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,80,CloudZero,https://www.cloudzero.com/,cloudzero,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,123,CNCF Free Courses,https://www.cncf.io/training/courses/?_sfm_lf_course_free=1,cncf-free-courses,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,43,CNCF Free Courses,https://www.cncf.io/training/courses/?_sfm_lf_course_free=1,cncf-free-courses,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,851,Codiga,https://www.codiga.io/,codiga,kept,Canonical occurrence retained
6_Security/README.md,16,Codiga,https://www.codiga.io/,codiga,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,544,Compute Gardener,https://www.compute-gardener.com/,compute-gardener,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,81,Compute Gardener,https://www.compute-gardener.com/,compute-gardener,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,301,Concierto Cloud,https://www.concierto.cloud/,concierto-cloud,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,230,Concierto Cloud,https://www.concierto.cloud/,concierto-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,197,ConfigHub,https://www.confighub.com/,confighub,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,74,ConfigHub,https://www.confighub.com/,confighub,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,933,Conftest,https://www.conftest.dev/,conftest,kept,Canonical occurrence retained
6_Security/README.md,65,Conftest,https://www.conftest.dev/,conftest,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1015,HashiCorp Consul,https://www.consul.io/,hashicorp-consul,kept,Canonical occurrence retained
6_Security/README.md,120,HashiCorp Consul,https://www.consul.io/,hashicorp-consul,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,415,Continue,https://www.continue.dev/,continue,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,176,Continue,https://www.continue.dev/,continue,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,765,Gonzo,https://www.controltheory.com/gonzo,gonzo,kept,Canonical occurrence retained
devopstools_final.md,1132,Convox,https://www.convox.com/,convox,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,89,Convox,https://www.convox.com/,convox,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,175,Crossplane,https://www.crossplane.io/,crossplane,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,44,Crossplane,https://www.crossplane.io/,crossplane,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,935,CrowdSec,https://www.crowdsec.net/,crowdsec,kept,Canonical occurrence retained
6_Security/README.md,66,CrowdSec,https://www.crowdsec.net/,crowdsec,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1031,Cypress,https://www.cypress.io/,cypress,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,10,Cypress,https://www.cypress.io/,cypress,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,792,Dash0,https://www.dash0.com/,dash0,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,81,Dash0,https://www.dash0.com/,dash0,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,702,Datadog,https://www.datadoghq.com/,datadog,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,10,Datadog,https://www.datadoghq.com/,datadog,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,793,Datadog Cloud Cost Management,https://www.datadoghq.com/product/cloud-cost-management/,datadog-cloud-cost-management,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,82,Datadog Cloud Cost Management,https://www.datadoghq.com/product/cloud-cost-management/,datadog-cloud-cost-management,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,456,Datree,https://www.datree.io/,datree,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,24,Datree,https://www.datree.io/,datree,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1180,DeepSpeed,https://www.deepspeed.ai/,deepspeed,kept,Canonical occurrence retained
devopstools_final.md,1002,Descope,https://www.descope.com/,descope,kept,Canonical occurrence retained
devopstools_final.md,125,DevOps Community,https://www.devopscommunity.in/,devops-community,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,45,DevOps Community,https://www.devopscommunity.in/,devops-community,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,936,DigiCert,https://www.digicert.com/,digicert,kept,Canonical occurrence retained
6_Security/README.md,67,DigiCert,https://www.digicert.com/,digicert,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,153,DigitalOcean,https://www.digitalocean.com/,digitalocean,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,10,DigitalOcean,https://www.digitalocean.com/,digitalocean,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,237,Docker Desktop,https://www.docker.com/products/docker-desktop/,docker-desktop,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,144,Docker Desktop,https://www.docker.com/products/docker-desktop/,docker-desktop,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,370,Docker Hub,https://www.docker.com/products/docker-hub/,docker-hub,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,108,Docker Hub,https://www.docker.com/products/docker-hub/,docker-hub,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,354,Docker Offload,https://www.docker.com/products/docker-offload/,docker-offload,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,84,Docker Offload,https://www.docker.com/products/docker-offload/,docker-offload,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,976,Doppler,https://www.doppler.com/,doppler,kept,Canonical occurrence retained
6_Security/README.md,89,Doppler,https://www.doppler.com/,doppler,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1086,drawDB,https://www.drawdb.app/,drawdb,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,52,drawDB,https://www.drawdb.app/,drawdb,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,323,Drone,https://www.drone.io/,drone,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,32,Drone,https://www.drone.io/,drone,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,703,Dynatrace,https://www.dynatrace.com/,dynatrace,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,11,Dynatrace,https://www.dynatrace.com/,dynatrace,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,761,Elastic Stack (ELK),https://www.elastic.co/elastic-stack/,elastic-stack-elk,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,54,Elastic Stack (ELK),https://www.elastic.co/elastic-stack/,elastic-stack-elk,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,766,Logstash,https://www.elastic.co/logstash/,logstash,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,58,Logstash,https://www.elastic.co/logstash/,logstash,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,776,Elastic APM Server,https://www.elastic.co/observability/application-performance-monitoring,elastic-apm-server,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,68,Elastic APM Server,https://www.elastic.co/observability/application-performance-monitoring,elastic-apm-server,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,990,Entrust KeyControl,https://www.entrust.com/products/key-management/keycontrol,entrust-keycontrol,kept,Canonical occurrence retained
6_Security/README.md,100,Entrust KeyControl,https://www.entrust.com/products/key-management/keycontrol,entrust-keycontrol,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,220,Env0,https://www.env0.com/,env0,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,116,Env0,https://www.env0.com/,env0,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1322,Eraser DiagramGPT,https://www.eraser.io/diagramgpt,eraser-diagramgpt,kept,Canonical occurrence retained
10_Miscellaneous/README.md,72,Eraser DiagramGPT,https://www.eraser.io/diagramgpt,eraser-diagramgpt,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1258,EveryDev.ai,https://www.everydev.ai/,everydev-ai,kept,Canonical occurrence retained
devopstools_final.md,154,Exoway,https://www.exoway.io/,exoway,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,12,Exoway,https://www.exoway.io/,exoway,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,860,F5 WAF for NGINX,https://www.f5.com/products/nginx/f5-waf-for-nginx,f5-waf-for-nginx,kept,Canonical occurrence retained
6_Security/README.md,24,F5 WAF for NGINX,https://www.f5.com/products/nginx/f5-waf-for-nginx,f5-waf-for-nginx,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,794,Finout,https://www.finout.io/,finout,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,83,Finout,https://www.finout.io/,finout,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,242,Flatcar Container Linux,https://www.flatcar.org/,flatcar-container-linux,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,152,Flatcar Container Linux,https://www.flatcar.org/,flatcar-container-linux,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,795,Flexera One,https://www.flexera.com/products/flexera-one,flexera-one,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,84,Flexera One,https://www.flexera.com/products/flexera-one,flexera-one,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,763,Fluentd,https://www.fluentd.org/,fluentd,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,56,Fluentd,https://www.fluentd.org/,fluentd,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,95,freeCodeCamp,https://www.freecodecamp.org/,freecodecamp,kept,Canonical occurrence retained
devopstools_final.md,114,freeCodeCamp,https://www.freecodecamp.org/,freecodecamp,merged,Merged by normalized canonical URL; provenance preserved
1_Foundational-Skills/README.md,17,freeCodeCamp,https://www.freecodecamp.org/,freecodecamp,merged,Merged by normalized canonical URL; provenance preserved
1_Foundational-Skills/README.md,35,freeCodeCamp,https://www.freecodecamp.org/,freecodecamp,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1285,FreeCodeCamp DevOps,https://www.freecodecamp.org/news/tag/devops/,freecodecamp-devops,kept,Canonical occurrence retained
10_Miscellaneous/README.md,32,FreeCodeCamp DevOps,https://www.freecodecamp.org/news/tag/devops/,freecodecamp-devops,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,991,Futurex KMES Series 3,https://www.futurex.com/products/key-management-server/kmes-series-3,futurex-kmes-series-3,kept,Canonical occurrence retained
6_Security/README.md,101,Futurex KMES Series 3,https://www.futurex.com/products/key-management-server/kmes-series-3,futurex-kmes-series-3,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1048,Xray,https://www.getxray.app/,xray,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,24,Xray,https://www.getxray.app/,xray,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,92,Bash,https://www.gnu.org/software/bash/,bash,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,14,Bash,https://www.gnu.org/software/bash/,bash,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,326,GoCD,https://www.gocd.org/,gocd,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,38,GoCD,https://www.gocd.org/,gocd,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1165,Gremlin,https://www.gremlin.com/,gremlin,kept,Canonical occurrence retained
8_Chaos-Engineering/README.md,14,Gremlin,https://www.gremlin.com/,gremlin,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1044,TestRail,https://www.gurock.com/testrail/,testrail,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,20,TestRail,https://www.gurock.com/testrail/,testrail,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,561,HAProxy Data Plane API,https://www.haproxy.com/documentation/dataplaneapi/,haproxy-data-plane-api,kept,Canonical occurrence retained
devopstools_final.md,573,HAProxy Kubernetes Ingress Controller,https://www.haproxy.com/documentation/kubernetes-ingress/,haproxy-kubernetes-ingress-controller,kept,Canonical occurrence retained
devopstools_final.md,560,HAProxy,https://www.haproxy.org/,haproxy,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,90,HAProxy,https://www.haproxy.org/,haproxy,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,156,Heroku,https://www.heroku.com/,heroku,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,16,Heroku,https://www.heroku.com/,heroku,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,997,XCA,https://www.hohnstaedt.de/xca/,xca,kept,Canonical occurrence retained
6_Security/README.md,107,XCA,https://www.hohnstaedt.de/xca/,xca,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,705,Honeycomb,https://www.honeycomb.io/,honeycomb,kept,Canonical occurrence retained
devopstools_final.md,870,Hybrid Analysis,https://www.hybrid-analysis.com/,hybrid-analysis,kept,Canonical occurrence retained
devopstools_final.md,748,HyperDX,https://www.hyperdx.io/,hyperdx,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,43,HyperDX,https://www.hyperdx.io/,hyperdx,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,157,IBM Cloud,https://www.ibm.com/cloud,ibm-cloud,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,18,IBM Cloud,https://www.ibm.com/cloud,ibm-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,992,IBM Guardium Key Lifecycle Manager,https://www.ibm.com/products/guardium-key-lifecycle-manager,ibm-guardium-key-lifecycle-manager,kept,Canonical occurrence retained
6_Security/README.md,102,IBM Guardium Key Lifecycle Manager,https://www.ibm.com/products/guardium-key-lifecycle-manager,ibm-guardium-key-lifecycle-manager,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,796,IBM Turbonomic Cloud Optimization,https://www.ibm.com/products/turbonomic/cloud-optimization,ibm-turbonomic-cloud-optimization,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,85,IBM Turbonomic Cloud Optimization,https://www.ibm.com/products/turbonomic/cloud-optimization,ibm-turbonomic-cloud-optimization,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,749,InfluxData,https://www.influxdata.com/,influxdata,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,44,InfluxData,https://www.influxdata.com/,influxdata,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,754,Telegraf,https://www.influxdata.com/time-series-platform/telegraf/,telegraf,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,48,Telegraf,https://www.influxdata.com/time-series-platform/telegraf/,telegraf,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1325,Informatica,https://www.informatica.com/,informatica,kept,Canonical occurrence retained
10_Miscellaneous/README.md,76,Informatica,https://www.informatica.com/,informatica,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,176,Infracost,https://www.infracost.io/,infracost,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,46,Infracost,https://www.infracost.io/,infracost,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,955,Iroh,https://www.iroh.computer/,iroh,kept,Canonical occurrence retained
devopstools_final.md,872,ISMS Builder,https://www.isms-builder.com/,isms-builder,kept,Canonical occurrence retained
devopstools_final.md,779,Jaeger,https://www.jaegertracing.io/,jaeger,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,71,Jaeger,https://www.jaegertracing.io/,jaeger,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,329,Jenkins,https://www.jenkins.io/,jenkins,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,44,Jenkins,https://www.jenkins.io/,jenkins,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1080,IntelliJ IDEA,https://www.jetbrains.com/idea/,intellij-idea,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,46,IntelliJ IDEA,https://www.jetbrains.com/idea/,intellij-idea,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1081,PyCharm,https://www.jetbrains.com/pycharm/,pycharm,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,47,PyCharm,https://www.jetbrains.com/pycharm/,pycharm,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,340,TeamCity,https://www.jetbrains.com/teamcity/,teamcity,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,62,TeamCity,https://www.jetbrains.com/teamcity/,teamcity,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1009,JumpServer,https://www.jumpserver.com/,jumpserver,kept,Canonical occurrence retained
6_Security/README.md,116,JumpServer,https://www.jumpserver.com/,jumpserver,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,467,K8s Diagram Builder,https://www.k8sdiagram.fun/,k8s-diagram-builder,kept,Canonical occurrence retained
devopstools_final.md,685,Kasten K10,https://www.kasten.io/,kasten-k10,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,181,Kasten K10,https://www.kasten.io/,kasten-k10,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,582,KCL,https://www.kcl-lang.io/,kcl,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,107,KCL,https://www.kcl-lang.io/,kcl,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1003,Keycloak,https://www.keycloak.org/,keycloak,kept,Canonical occurrence retained
6_Security/README.md,111,Keycloak,https://www.keycloak.org/,keycloak,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,875,Kiuwan,https://www.kiuwan.com/,kiuwan,kept,Canonical occurrence retained
6_Security/README.md,30,Kiuwan,https://www.kiuwan.com/,kiuwan,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,479,Kontroler,https://www.kontroler.dev/,kontroler,kept,Canonical occurrence retained
devopstools_final.md,590,Kratix,https://www.kratix.io/,kratix,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,113,Kratix,https://www.kratix.io/,kratix,merged,Merged by normalized canonical URL; provenance preserved
